NCT03053453	53:90:treatment	Patient with chronic knee pain who is indicated for total hip or knee replacement surgery
NCT03053453	70:87:chronic_disease	Patients will be screened for eligibility based on whether they have chronic knee pain as a result of an arthritis-related condition
NCT03053453	7:31:treatment,40:63:treatment,67:76:treatment	Prior ipsilateral knee surgery such as ligament reconstruction or osteotomy
NCT03053453	10:33:treatment	Revision Total Knee Arthroplasty
NCT03053453	1:25:chronic_disease	chronic fatigue syndrome
NCT03053271	1:4:bmi,13:15:lower_bound,20:28:upper_bound	BMI between 18 and 60 kg/m2, inclusive
NCT03053271	10:13:clinical_variable,14:17:lower_bound,21:53:upper_bound	Baseline UFC 1.3 to 10 × upper limit of normal (ULN)
NCT03053271	16:34:treatment,38:56:chronic_disease	Candidates for surgical treatment of Cushing's syndrome, unless surgery is not anticipated to occur during the study
NCT03053271	1:26:chronic_disease	Pseudo-Cushing's syndrome
NCT03053271	1:13:treatment,38:46:upper_bound	Radiotherapy of the pituitary within 6 months
NCT03053271	9:38:chronic_disease	current iatrogenic Cushing's syndrome
NCT03053271	1:26:chronic_disease	cyclic Cushing's syndrome
NCT03053037	1:3:lower_bound,4:12:upper_bound	18-85 years old
NCT03053037	1:10:clinical_variable,51:59:pregnancy,60:65:gender,78:86:treatment,90:114:treatment	ASA Class III or IV, immune-compromised patients, pregnant women, history of diabetes or bisphosphonate treatment
NCT03053037	54:74:treatment	Confirmed restorability with crown restoration after root canal treatment or adequate existing full cuspal coverage restoration
NCT03053037	73:86:clinical_variable,89:92:upper_bound	Fully developed apices and patent root canals, good periodontal health (probing depth < 4mm)
NCT03053037	13:35:clinical_variable,38:39:lower_bound,44:68:clinical_variable,70:74:upper_bound	Lesion with Periapical Index score > 2 and largest lesion dimension <10mm
NCT03052270	1:9:lower_bound	18 years or older at the time of enrollment
NCT03052270	1:4:age,15:23:upper_bound	Age less than 18 years
NCT03052270	7:22:chronic_disease	Major fetal anomalies
NCT03052270	1:19:pregnancy	Multiple pregnancy
NCT03052270	24:49:treatment,71:90:chronic_disease	Patient currently with cervical cerclage in-situ for the treatment of incompetence cervix
NCT03052270	1:19:pregnancy,20:25:gender	Singleton pregnant women
NCT03052270	9:11:lower_bound,13:21:upper_bound	between 18 -24 weeks
NCT03051516	4:12:lower_bound,24:31:treatment,36:40:cancer	>= 2 months since last therapy for HSIL
NCT03051516	1:4:age,5:7:lower_bound,9:11:upper_bound	Age 27- 69 at enrollment
NCT03051516	31:60:treatment,72:75:chronic_disease	Currently participating in an interventional research study related to HPV
NCT03051516	1:19:pregnancy	Currently pregnant
NCT03051516	86:117:cancer	Histologically confirmed diagnosis of initial or recurrent anal or vulvar high-grade squamous intraepithelial lesion diagnosed on or after 1/1/2014
NCT03051516	33:42:allergy_name	Known allergy or intolerance to lidocaine
NCT03051516	7:22:treatment	Prior HPV vaccination
NCT03051516	18:30:chronic_disease,39:56:cancer,50:56:cancer,58:66:cancer,68:75:cancer,77:83:cancer,85:91:cancer,96:107:cancer,113:133:cancer	Prior history of invasive HPV-related anogenital cancer (cervical, vaginal, vulvar, penile, or anal cancer), or oropharyngeal cancer (base of tongue, tonsil); prior cancer at other sites (including most of oral cavity) or larynx are not exclusions
NCT03051516	50:51:lower_bound	Resident in the area and willing to attend up to 7 clinic visits for a 36-month period at the Virology Research Clinic (VRC)
NCT03051516	10:27:chronic_disease,43:53:cancer,64:73:treatment,75:97:chronic_disease,117:125:chronic_disease,135:141:cancer,167:191:cancer	Unstable medical condition (e.g., another malignancy requiring treatment, malignant hypertension, poorly controlled diabetes, another cancer except for fully excised non-melanoma skin cancer)
NCT03051516	40:44:chronic_disease,78:86:lower_bound	patients whose screening visit reveals HSIL on biopsy, may be re-screened >= 2 months after therapy
NCT03051347	48:50:chronic_disease,112:130:language_fluency	Affected children must have moderate to severe AD or another skin condition that causes itch, experience itch, understand English, and be able to complete an English-based survey
NCT03051347	42:56:chronic_disease	Any child with a potentially disfiguring skin condition or change in appearance related to disease/intervention will be considered eligible
NCT03051347	32:50:language_fluency	Children and parents must also understand English and be able to complete an English-based survey
NCT03051347	1:17:language_fluency	English speaking
NCT03051347	18:45:technology_access,53:58:technology_access,62:70:technology_access,127:136:upper_bound	Families must be able to access the internet (e.g., Skype or Facetime) for follow-up, or be able to come for follow-up within five days of an AD flare and again when improved
NCT03051347	10:14:age,15:23:lower_bound,27:34:upper_bound,55:57:chronic_disease	Patients ages 6 months to 8 years with a diagnosis of AD (any severity)
NCT03051347	1:5:age,6:13:lower_bound,14:22:upper_bound,43:50:chronic_disease	ages 8 years-17 years with a diagnosis of mild AD
NCT03051321	8:20:treatment	Active chemotherapy
NCT03051321	1:21:treatment,33:46:upper_bound	Pelvic Floor surgery within the 6 weeks prior to enrollment
NCT03051321	1:7:clinical_variable,13:23:lower_bound	Weight over 300 pounds
NCT03051282	3:27:pregnancy	A positive urine pregnancy test in the MCRU prior to the study
NCT03051282	1:7:ethnicity	Asians will not be included in the study as the CES1 SNP G143E is absent in this population
NCT03051282	28:33:upper_bound	No subjects weighing under 50 kg will be selected
NCT03051282	27:37:chronic_disease	Subject with a history of angioedema
NCT03051282	28:37:allergy_name	Subjects hypersensitive to enalapril
NCT03051282	13:17:age,21:23:lower_bound,24:32:upper_bound	between the ages of 18-55 years
NCT03051282	45:52:treatment,55:67:lower_bound	habitual consumption of large quantities of ethanol (>3 drinks/day)
NCT03050801	13:55:chronic_disease,85:91:chronic_disease,93:110:chronic_disease,112:129:chronic_disease,131:144:chronic_disease,148:164:chronic_disease	Any current major neurological or psychiatric disorder such as (but not limited to) stroke, Parkinson disease, Alzheimer disease, schizophrenia or major depression
NCT03050801	13:31:chronic_disease,35:55:chronic_disease,69:72:chronic_disease,103:109:chronic_disease,111:128:chronic_disease,130:147:chronic_disease,149:162:chronic_disease,166:182:chronic_disease	Any current major neurological or psychiatric disorder unrelated to TBI, such as (but not limited to) stroke, Parkinson disease, Alzheimer disease, schizophrenia or major depression
NCT03050801	12:32:chronic_disease	History of mild to moderate TBI
NCT03049969	5:33:chronic_disease,41:47:chronic_disease,56:62:chronic_disease,65:73:chronic_disease,75:86:chronic_disease,103:111:chronic_disease,142:154:chronic_disease	Any skin disorder/sensitive skin (e.g., eczema, severe rashes), blisters, open wounds, burn including sunburns, cuts or irritation, or other skin defects which compromise the integrity of the skin at or near stimulation locations (where electrodes are placed)
NCT03049969	1:72:technology_access,74:79:technology_access,83:97:technology_access	Has access to internet service at home compatible with the study laptop (Wi-Fi or ethernet cable)
NCT03049969	56:90:chronic_disease	In the case of the potential participant having either speech, motor or vision impairment secondary to their condition that will limit the completion of the SDMT and WRAT-4 screening measures the substitutions as mentioned above will be used
NCT03049969	1:25:language_fluency,22:25:age,32:40:lower_bound	Learned English language after 12 years of age
NCT03049969	53:59:cancer,63:90:chronic_disease	Other serious uncontrolled medical condition (e.g., cancer or acute myocardial infarction)
NCT03049969	1:9:pregnancy	Pregnant
NCT03049969	23:43:chronic_disease	Primary, uncontrolled psychiatric disorder that would influence ability to participate
NCT03049969	1:36:clinical_variable,38:44:lower_bound	Symbol Digit Modalities Test (SDMT) ≥3.0 SD below published norms*
NCT03049969	1:10:treatment,30:43:chronic_disease,66:80:upper_bound	Treatment for a communicable skin disorder currently or over the past 12 months
NCT03049189	74:96:cancer,100:144:chronic_disease,153:207:chronic_disease	Histologically and clinically confirmed diagnosis of well-differentiated neuro-endocrine tumour of non-functional gastroenteric origin (GE-NET) or both functional or non-functional pancreatic origin (P-NET)
NCT03049189	16:39:treatment	Indication for surgical lesion removal with curative potential
NCT03049189	27:31:allergy_name,33:45:allergy_name,54:78:allergy_name,82:92:allergy_name,96:126:allergy_name	Known hypersensitivity to DOTA, lutetium-177, or any excipient of edotreotide or everolimus or any other Rapamycin derivative
NCT03049189	27:38:allergy_name,42:52:allergy_name	Known hypersensitivity to edotreotide or everolimus
NCT03049189	9:28:treatment	Planned alternative therapy (for the period of study participation)
NCT03049189	1:9:pregnancy	Pregnant
NCT03049189	1:35:treatment	Prior therapy with mTor inhibitors
NCT03049189	1:21:chronic_disease	Radiological disease progression, defined as progressive disease per RECIST 1.1. criteria
NCT03049189	1:6:chronic_disease,8:15:chronic_disease,17:31:chronic_disease,36:68:chronic_disease	Renal, hepatic, cardiovascular, or haematological organ dysfunction, potentially interfering with the safety of the study treatments
NCT03049189	1:30:chronic_disease	Serious non-malignant disease
NCT03049189	1:47:chronic_disease	Somatostatin receptor positive (SSTR+) disease
NCT03049189	101:117:chronic_disease	Subjects not able to declare meaningful informed consent on their own (e.g. with legal guardian for mental disorders) or any other vulnerable population to that sense (e.g. persons institutionalised, incarcerated etc.)
NCT03049189	1:63:treatment,71:84:upper_bound	Therapy with an investigational compound and/or medical device within 30 days prior to randomisation
NCT03049033	14:33:chronic_disease	Diagnosis of Parkinson's Disease using the UK Brain Bank Criteria
NCT03049033	40:52:chronic_disease,64:87:chronic_disease	Features suggestive of other causes of parkinsonism, including cerebrovascular disease or history of major head trauma
NCT03049033	32:39:lower_bound	Medication stable for at least 30 days
NCT03049033	45:65:treatment	Participants whose insurance does not cover Occupational Therapy costs or who have no insurance
NCT03048838	9:37:language_fluency	able to speak English and/or Spanish
NCT03048838	13:21:lower_bound	be at least 18 years old
NCT03048838	32:36:treatment,82:85:chronic_disease	either partner is currently on PrEP and fully adherent, or enrolled in any other HIV prevention study
NCT03048838	79:92:upper_bound	either partner is planning on ending the relationship with his partner in the next 8 months
NCT03048838	65:73:upper_bound	either partner is planning to move outside the area in the next 8 months
NCT03048838	30:34:gender,54:66:upper_bound,89:92:gender	report having a main/primary male partner during the past 90 days (operationalized as a man with whom he has had a sexual relationship during the past 90 days and has a strong emotional bond)
NCT03048838	32:44:upper_bound	reports sexual activity in the past 90 days as described in the screening instrument
NCT03048838	18:33:ethnicity	self-identify as Latino/Hispanic or identify as having a main partner who identifies as Latino/Hispanic
NCT03048448	21:24:clinical_variable,55:58:clinical_variable,60:63:clinical_variable,65:69:clinical_variable,71:91:clinical_variable,95:110:clinical_variable	Any elevation above ULN of more than one parameter of ALT, AST, γ GT, alkaline phosphatase or serum bilirubin will exclude a subject from participation in the study
NCT03048448	25:28:clinical_variable,30:33:clinical_variable,35:39:clinical_variable,41:61:clinical_variable,65:80:clinical_variable,97:130:upper_bound	Any single parameter of ALT, AST, γ-GT, alkaline phosphatase or serum bilirubin must not exceed 1.5 x upper limit of normal (ULN)
NCT03048448	48:61:chronic_disease,73:91:upper_bound	Emergency room visit or hospitalization due to liver disease within the preceding 3 months
NCT03048448	1:19:chronic_disease,27:44:chronic_disease,52:71:chronic_disease	Hepatic impairment due to non-liver disease (e.g., right heart failure)
NCT03048448	1:12:chronic_disease	Hepatitis C test result
NCT03048448	54:60:allergy_name,93:110:allergy_name	History of hypersensitivity and/or idiosyncracies to QAW039 or to drugs of similar classes (CRTh2 antagonists)
NCT03048448	12:22:cancer,65:97:cancer,133:145:upper_bound,210:220:cancer	History of malignancy of any organ system (other than localized basal cell carcinoma of the skin), treated or untreated, within the past 5 years, regardless of whether there is evidence of local recurrence or metastases
